contig,candidat,start,stop,depth,border,nb,nb,nb,filter,lcontig,Candidat,lCd,Critere_lCd,DPratio,Critere_DP,RI,Critere_RI,JC,Critere_JC
AT4G34270.1.modif|291|714,AT4G34270.1.modif,291,714,10,GT_AG,8.4,0.0,10.2,PASS,2064,True,423,lCd,0,DP,0.204942,RI,1,Junctions
AT4G34270.1.modif|1208|1326,AT4G34270.1.modif,1208,1326,5,GT_AG,4.5,0.0,5.5,PASS,2064,True,118,lCd,0,DP,0.0571705,RI,1,Junctions
AT4G34270.1.modif|1456|1659,AT4G34270.1.modif,1456,1659,5,GT_AG,3.6,0.0,4.0,PASS,2064,True,203,lCd,0,DP,0.0983527,RI,1,Junctions
AT4G34430.4.modif|604|1058,AT4G34430.4.modif,604,1058,6,GT_AG,3.9,0.0,4.1,PASS,4089,True,454,lCd,0,DP,0.11103,RI,1,Junctions
AT4G34430.4.modif|1586|1670,AT4G34430.4.modif,1586,1670,6,GT_AG,6.4,0.011764705882352941,5.5,PASS,4089,True,84,lCd,0.000988631,DP,0.0205429,RI,1,Junctions
AT4G34430.4.modif|2504|2612,AT4G34430.4.modif,2504,2612,3,GT_AG,3.3,0.0,3.9,PASS,4089,True,108,lCd,0,DP,0.0264123,RI,1,Junctions
AT4G34550.1.modif|236|663,AT4G34550.1.modif,236,663,14,GT_AG,12.4,0.0,11.2,PASS,1723,True,427,lCd,0,DP,0.247824,RI,1,Junctions
AT4G35020.2.modif|301|404,AT4G35020.2.modif,301,404,228,GT_AG,191.7,0.0,219.2,PASS,1449,True,103,lCd,0,DP,0.0710835,RI,1,Junctions
AT4G36740.1.modif|536|1202,AT4G36740.1.modif,536,1202,60,GT_AG,47.9,0.0,56.3,PASS,1641,True,666,lCd,0,DP,0.40585,RI,1,Junctions
AT4G38760.1.modif|5868|6006,AT4G38760.1.modif,5868,6006,7,GT_AG,5.6,0.0,7.0,PASS,6470,True,138,lCd,0,DP,0.0213292,RI,1,Junctions
AT4G39150.3.modif|372|524,AT4G39150.3.modif,372,524,301,GT_AG,267.3,3.0130718954248366,301.8,PASS,1821,True,152,lCd,0.00529445,DP,0.0834706,RI,1,Junctions
AT4G39150.3.modif|608|774,AT4G39150.3.modif,608,774,305,GT_AG,280.9,0.017964071856287425,317.0,PASS,1821,True,166,lCd,3.00453e-05,DP,0.0911587,RI,1,Junctions
AT4G39620.2.modif|355|711,AT4G39620.2.modif,355,711,383,GT_AG,312.8,5.0,349.1,PASS,2075,True,356,lCd,0.00755401,DP,0.171566,RI,1,Junctions

AT5G07570.3|1561|1680,AT5G07570.3,1561,1680,1,GA_AT,13.7,17.75,18.7,SS;RDP,4215,False,119,lCd,0.54784,DP,0.0282325,RI,0,Junctions
AT5G54700.1|1162|1305,AT5G54700.1,1162,1305,10,CT_AA,34.0,25.756944444444443,38.6,SS;RDP,1443,False,143,lCd,0.354779,DP,0.0990991,RI,0,Junctions
AT1G03320.1.modif|109|186,AT1G03320.1.modif,109,186,59,GT_AG,55.6,0.038461538461538464,56.6,PASS,779,True,77,lCd,0.000342794,DP,0.0988447,RI,1,Junctions
AT1G05560.1|193|584,AT1G05560.1,193,584,1,CT_AC,1215.5,1469.1658163265306,1796.6,RDP,1840,False,391,lCd,0.487755,DP,0.2125,RI,1,Junctions
AT1G06710.4|3329|3850,AT1G06710.4,3329,3850,37,GT_AG,52.3,16.833333333333332,47.2,RDP,4260,False,521,lCd,0.169179,DP,0.1223,RI,1,Junctions
AT1G06710.9|3425|3514,AT1G06710.9,3425,3514,4,GT_AG,31.7,29.355555555555554,32.2,RDP,3828,False,89,lCd,0.459398,DP,0.0232497,RI,1,Junctions
AT1G10090.1|1328|1841,AT1G10090.1,1328,1841,1,CT_AC,672.8,708.6848249027238,713.7,RDP,2910,False,513,lCd,0.511132,DP,0.176289,RI,1,Junctions
AT1G10090.1|2555|2577,AT1G10090.1,2555,2577,1,GT_AG,454.1,443.60869565217394,445.9,RDP,2910,False,22,lCd,0.492899,DP,0.00756014,RI,1,Junctions
AT1G12550.1|700|1187,AT1G12550.1,700,1187,1,CT_AC,807.2,672.1290983606557,588.7,RDP,1290,False,487,lCd,0.481502,DP,0.377519,RI,1,Junctions
AT1G13920.7.modif|143|233,AT1G13920.7.modif,143,233,14,GT_AG,13.7,0.01098901098901099,14.0,PASS,1496,True,90,lCd,0.000396715,DP,0.0601604,RI,1,Junctions
AT1G16240.3.modif|209|496,AT1G16240.3.modif,209,496,33,GT_AG,28.8,1.0,32.0,PASS,1374,True,287,lCd,0.0164474,DP,0.208879,RI,1,Junctions
AT1G19930.1.modif|527|610,AT1G19930.1.modif,527,610,133,GT_AG,112.7,2.0,125.7,PASS,1119,True,83,lCd,0.00838926,DP,0.0741734,RI,1,Junctions
AT1G22015.1|115|900,AT1G22015.1,115,900,1,CT_AC,346.5,465.24554707379133,505.3,RDP,1522,False,785,lCd,0.546191,DP,0.515769,RI,1,Junctions
AT1G23935.1|2666|3917,AT1G23935.1,2666,3917,1,GT_AG,106.4,94.90015974440895,82.9,RDP,4258,False,1251,lCd,0.501321,DP,0.2938,RI,1,Junctions
AT1G24265.1.modif|788|863,AT1G24265.1.modif,788,863,42,GT_AG,34.2,2.0,40.4,PASS,1493,True,75,lCd,0.0268097,DP,0.0502344,RI,1,Junctions
AT1G27630.3|437|568,AT1G27630.3,437,568,339,GT_AG,328.8,49.303030303030305,381.3,PASS,2242,False,131,lCd,0.0694311,DP,0.05843,RI,1,Junctions
AT1G27630.3|990|1149,AT1G27630.3,990,1149,525,GT_AG,491.3,59.7125,545.5,PASS,2242,False,159,lCd,0.0575931,DP,0.0709188,RI,1,Junctions
AT1G31360.3.modif|1513|1605,AT1G31360.3.modif,1513,1605,51,GT_AG,44.7,1.0,49.5,PASS,2460,True,92,lCd,0.0106157,DP,0.0373984,RI,1,Junctions
AT1G31540.1.modif|540|618,AT1G31540.1.modif,540,618,51,GT_AG,43.8,1.0,48.5,PASS,4965,True,78,lCd,0.0108342,DP,0.01571,RI,1,Junctions
AT1G33100.1.modif|1373|1474,AT1G33100.1.modif,1373,1474,872,GT_AG,721.7,6.019607843137255,826.1,PASS,1874,True,101,lCd,0.00388914,DP,0.0538954,RI,1,Junctions
AT1G34550.1.modif|253|1784,AT1G34550.1.modif,253,1784,71,GT_AG,58.5,1.0,67.9,PASS,4562,True,1531,lCd,0.00791139,DP,0.335598,RI,1,Junctions
AT1G34550.1.modif|2656|2737,AT1G34550.1.modif,2656,2737,132,GT_AG,112.9,1.0,124.4,PASS,4562,True,81,lCd,0.00421408,DP,0.0177554,RI,1,Junctions
AT1G34550.1.modif|3303|3650,AT1G34550.1.modif,3303,3650,110,GT_AG,96.6,4.0,107.3,PASS,4562,True,347,lCd,0.0196175,DP,0.0760631,RI,1,Junctions
AT1G35516.2.modif|501|889,AT1G35516.2.modif,501,889,13,GT_AG,10.6,1.0,12.6,PASS,1358,True,388,lCd,0.0431034,DP,0.285714,RI,1,Junctions
AT1G45545.1.modif|559|642,AT1G45545.1.modif,559,642,34,GT_AG,29.3,1.0,33.6,PASS,2343,True,83,lCd,0.0158983,DP,0.0354247,RI,1,Junctions
AT1G46768.2.modif|764|845,AT1G46768.2.modif,764,845,40,GT_AG,33.0,1.0,42.1,PASS,1139,True,81,lCd,0.0133156,DP,0.071115,RI,1,Junctions
AT1G50900.1.modif|346|560,AT1G50900.1.modif,346,560,8,GT_AG,5.5,1.0,7.0,PASS,1008,True,214,lCd,0.08,DP,0.212302,RI,1,Junctions
AT1G51670.1.modif|476|1045,AT1G51670.1.modif,476,1045,32,GT_AG,27.1,1.0,31.9,PASS,1995,True,569,lCd,0.0169492,DP,0.285213,RI,1,Junctions
AT1G51670.1.modif|1435|1530,AT1G51670.1.modif,1435,1530,23,GT_AG,21.2,1.0,23.5,PASS,1995,True,95,lCd,0.0223714,DP,0.047619,RI,1,Junctions
AT1G52400.3.modif|1332|1431,AT1G52400.3.modif,1332,1431,146,GT_AG,125.9,1.0,139.9,PASS,2284,True,99,lCd,0.00376223,DP,0.043345,RI,1,Junctions
AT1G54270.2.modif|287|372,AT1G54270.2.modif,287,372,11,GT_AG,9.2,1.0,10.0,PASS,1923,True,85,lCd,0.0520833,DP,0.0442018,RI,1,Junctions
AT1G61450.1.modif|554|630,AT1G61450.1.modif,554,630,44,GT_AG,35.0,0.03896103896103896,43.9,PASS,958,True,76,lCd,0.000493803,DP,0.0793319,RI,1,Junctions
AT1G61980.1.modif|2142|2576,AT1G61980.1.modif,2142,2576,490,GT_AG,406.8,3.0,472.8,PASS,2861,True,434,lCd,0.00341064,DP,0.151695,RI,1,Junctions
AT1G62790.2.modif|356|575,AT1G62790.2.modif,356,575,13,GT_AG,10.1,1.0,13.5,PASS,1423,True,219,lCd,0.0423729,DP,0.1539,RI,1,Junctions
AT1G62790.2.modif|624|1066,AT1G62790.2.modif,624,1066,10,GT_AG,16.5,0.002257336343115124,18.5,PASS,1423,True,442,lCd,6.44953e-05,DP,0.310611,RI,1,Junctions
AT1G63260.5.modif|671|747,AT1G63260.5.modif,671,747,6,GT_AG,5.7,0.012987012987012988,7.8,PASS,1807,True,76,lCd,0.000962001,DP,0.0420587,RI,1,Junctions
AT1G63770.3.modif|1781|1869,AT1G63770.3.modif,1781,1869,33,GT_AG,28.0,1.0,30.8,PASS,3809,True,88,lCd,0.0170068,DP,0.0231032,RI,1,Junctions
AT1G63770.3.modif|1999|2090,AT1G63770.3.modif,1999,2090,44,GT_AG,39.2,1.0,43.3,PASS,3809,True,91,lCd,0.0121212,DP,0.0238908,RI,1,Junctions
AT1G73950.1.modif|652|992,AT1G73950.1.modif,652,992,10,GT_AG,9.1,1.0,9.7,PASS,2376,True,340,lCd,0.0531915,DP,0.143098,RI,1,Junctions
AT1G75110.1.modif|323|573,AT1G75110.1.modif,323,573,414,GT_AG,341.3,4.0,397.4,PASS,2029,True,250,lCd,0.00541492,DP,0.123213,RI,1,Junctions
AT1G77490.2.modif|532|670,AT1G77490.2.modif,532,670,56,GT_AG,47.8,1.0,57.7,PASS,1928,True,138,lCd,0.00947867,DP,0.0715768,RI,1,Junctions
AT1G79830.4.modif|1687|1764,AT1G79830.4.modif,1687,1764,102,GT_AG,87.2,1.0,101.5,PASS,3625,True,77,lCd,0.00529942,DP,0.0212414,RI,1,Junctions
AT1G80330.1.modif|471|879,AT1G80330.1.modif,471,879,67,GT_AG,58.4,1.0,65.5,PASS,1477,True,408,lCd,0.00807103,DP,0.276236,RI,1,Junctions
AT5G02680.1.modif|433|530,AT5G02680.1.modif,433,530,36,GT_AG,27.4,1.0,33.5,PASS,1118,True,97,lCd,0.0164204,DP,0.0867621,RI,1,Junctions
AT5G07570.3|3110|3364,AT5G07570.3,3110,3364,1,GT_AG,10.7,11.219607843137254,13.7,RDP,4215,False,254,lCd,0.45982,DP,0.060261,RI,1,Junctions
AT5G07760.2|264|305,AT5G07760.2,264,305,1,CT_AC,67.4,63.5,66.8,RDP,2968,False,41,lCd,0.473174,DP,0.013814,RI,1,Junctions
AT5G08490.4.modif|2175|2279,AT5G08490.4.modif,2175,2279,11,GT_AG,19.2,6.3619047619047615,18.7,RDP,4651,True,104,lCd,0.16786,DP,0.0223608,RI,1,Junctions
AT5G08490.4.modif|2331|2422,AT5G08490.4.modif,2331,2422,4,GT_AG,17.8,7.641304347826087,12.6,RDP,4651,False,91,lCd,0.251359,DP,0.0195657,RI,1,Junctions
AT5G08490.4.modif|3510|3590,AT5G08490.4.modif,3510,3590,22,GT_AG,17.3,0.024691358024691357,18.9,PASS,4651,True,80,lCd,0.000682082,DP,0.0172006,RI,1,Junctions
AT5G11690.1.modif|305|551,AT5G11690.1.modif,305,551,396,GT_AG,320.8,2.0040485829959516,376.4,PASS,1159,True,246,lCd,0.00287442,DP,0.212252,RI,1,Junctions
AT5G11690.1.modif|660|905,AT5G11690.1.modif,660,905,1,GT_AG,231.6,223.28861788617886,232.5,RDP,1159,False,245,lCd,0.481122,DP,0.211389,RI,1,Junctions
AT5G13470.1.modif|495|756,AT5G13470.1.modif,495,756,204,GT_AG,167.3,1.0,192.0,PASS,1048,True,261,lCd,0.00278319,DP,0.249046,RI,1,Junctions
AT5G17970.1.modif|1731|1831,AT5G17970.1.modif,1731,1831,83,GT_AG,67.6,1.0,77.4,PASS,2575,True,100,lCd,0.00689655,DP,0.038835,RI,1,Junctions
AT5G20320.3.modif|3947|4082,AT5G20320.3.modif,3947,4082,769,GT_AG,634.0,7.0,733.1,PASS,4952,True,135,lCd,0.00512033,DP,0.0272617,RI,1,Junctions
AT5G20590.1|1174|1271,AT5G20590.1,1174,1271,1,GT_AG,16.2,20.948979591836736,27.8,RDP,1857,False,97,lCd,0.476113,DP,0.0522348,RI,1,Junctions
AT5G20620.1.modif|115|499,AT5G20620.1.modif,115,499,12,GT_AG,10.0,0.0025974025974025974,10.4,PASS,1893,True,384,lCd,0.000127324,DP,0.202853,RI,1,Junctions
AT5G22130.2.modif|265|455,AT5G22130.2.modif,265,455,55,GT_AG,44.6,0.015706806282722512,51.5,PASS,2153,True,190,lCd,0.000163442,DP,0.088249,RI,1,Junctions
AT5G23700.3.modif|657|771,AT5G23700.3.modif,657,771,47,GT_AG,43.0,1.0,45.5,PASS,2161,True,114,lCd,0.0112994,DP,0.0527534,RI,1,Junctions
AT5G23700.3.modif|955|1088,AT5G23700.3.modif,955,1088,51,GT_AG,44.5,0.014925373134328358,51.0,PASS,2161,True,133,lCd,0.000156287,DP,0.0615456,RI,1,Junctions
AT5G24290.2.modif|775|873,AT5G24290.2.modif,775,873,1,CT_AC,8.5,6.96969696969697,8.0,RDP,2236,False,98,lCd,0.422406,DP,0.0438283,RI,1,Junctions
AT5G25210.2.modif|483|585,AT5G25210.2.modif,483,585,98,GT_AG,80.9,2.0,94.9,PASS,982,True,102,lCd,0.0113766,DP,0.10387,RI,1,Junctions
AT5G27090.1|416|762,AT5G27090.1,416,762,1,CT_AC,422.9,430.9625360230548,517.0,RDP,958,False,346,lCd,0.45852,DP,0.361169,RI,1,Junctions
AT5G38340.2|735|904,AT5G38340.2,735,904,8,GT_AG,50.2,48.411764705882355,46.7,RDP,4081,False,169,lCd,0.499605,DP,0.0414114,RI,1,Junctions
AT5G38560.1|425|464,AT5G38560.1,425,464,1,GT_AG,32.6,29.85,29.4,RDP,2930,False,39,lCd,0.481452,DP,0.0133106,RI,1,Junctions
AT5G43940.1.modif|867|952,AT5G43940.1.modif,867,952,34,GT_AG,25.0,1.0,31.5,PASS,1627,True,85,lCd,0.0176991,DP,0.0522434,RI,1,Junctions
AT5G47700.2.modif|289|561,AT5G47700.2.modif,289,561,35,GT_AG,36.5,0.003663003663003663,36.7,PASS,1137,True,272,lCd,5.0041e-05,DP,0.239226,RI,1,Junctions
AT5G49980.1.modif|743|832,AT5G49980.1.modif,743,832,52,GT_AG,44.6,1.0,51.6,PASS,2613,True,89,lCd,0.010395,DP,0.0340605,RI,1,Junctions
AT5G51210.1.modif|409|518,AT5G51210.1.modif,409,518,19,GT_AG,17.3,0.01818181818181818,20.2,PASS,877,True,109,lCd,0.000484848,DP,0.124287,RI,1,Junctions
AT5G52210.2.modif|329|419,AT5G52210.2.modif,329,419,26,GT_AG,21.2,1.0,25.1,PASS,1202,True,90,lCd,0.0215983,DP,0.0748752,RI,1,Junctions
AT5G53300.2.modif|522|789,AT5G53300.2.modif,522,789,30,GT_AG,21.8,0.011194029850746268,26.0,PASS,1221,True,267,lCd,0.000234185,DP,0.218673,RI,1,Junctions
AT5G54700.1.modif|517|957,AT5G54700.1.modif,517,957,53,GT_AG,47.5,0.0045351473922902496,53.3,PASS,1884,True,440,lCd,4.49915e-05,DP,0.233546,RI,1,Junctions
AT5G56870.1.modif|826|932,AT5G56870.1.modif,826,932,51,GT_AG,45.1,1.0,49.2,PASS,4087,True,106,lCd,0.0106045,DP,0.0259359,RI,1,Junctions
AT5G56870.1.modif|1450|1525,AT5G56870.1.modif,1450,1525,57,GT_AG,48.3,2.0,57.7,PASS,4087,True,75,lCd,0.0188679,DP,0.0183509,RI,1,Junctions
AT5G61810.2.modif|1309|1377,AT5G61810.2.modif,1309,1377,207,GT_AG,175.7,4.043478260869565,196.7,PASS,1870,True,68,lCd,0.0108579,DP,0.0363636,RI,1,Junctions
AT5G65685.2.modif|925|1015,AT5G65685.2.modif,925,1015,121,GT_AG,102.5,1.0,115.8,PASS,1616,True,90,lCd,0.00458085,DP,0.0556931,RI,1,Junctions
AT5G66410.1.modif|1060|1157,AT5G66410.1.modif,1060,1157,28,GT_AG,25.7,1.0,28.5,PASS,1602,True,97,lCd,0.0184502,DP,0.0605493,RI,1,Junctions
AT5G67260.2.modif|675|764,AT5G67260.2.modif,675,764,964,GT_AG,808.0,11.0,908.0,PASS,1527,True,89,lCd,0.00641026,DP,0.0582842,RI,1,Junctions
AT3G01060.2.modif|1282|1356,AT3G01060.2.modif,1282,1356,16,GT_AG,11.0,1.0,14.1,PASS,1847,True,74,lCd,0.0398406,DP,0.040065,RI,1,Junctions
AT3G02600.8.modif|2041|2117,AT3G02600.8.modif,2041,2117,63,GT_AG,55.4,2.0,58.5,PASS,2993,True,76,lCd,0.0175593,DP,0.0253926,RI,1,Junctions
AT3G04760.2.modif|807|896,AT3G04760.2.modif,807,896,14,GT_AG,10.1,1.0,12.9,PASS,2381,True,89,lCd,0.0434783,DP,0.0373793,RI,1,Junctions
AT3G09350.3|415|557,AT3G09350.3,415,557,17,GT_AG,23.6,13.062937062937063,24.6,RDP,1766,False,142,lCd,0.271015,DP,0.0804077,RI,1,Junctions
AT3G12440.1|466|547,AT3G12440.1,466,547,1,GT_AG,232.8,219.0487804878049,223.6,RDP,1153,False,81,lCd,0.479949,DP,0.0702515,RI,1,Junctions
AT3G12700.2.modif|698|865,AT3G12700.2.modif,698,865,164,GT_AG,142.5,2.0,160.8,PASS,1781,True,167,lCd,0.00659413,DP,0.0937675,RI,1,Junctions
AT3G14350.3.modif|2129|2230,AT3G14350.3.modif,2129,2230,97,GT_AG,80.8,1.0,89.5,PASS,2877,True,101,lCd,0.00587199,DP,0.035106,RI,1,Junctions
AT3G20010.8.modif|1987|2368,AT3G20010.8.modif,1987,2368,33,GT_AG,25.6,1.0,32.2,PASS,3785,True,381,lCd,0.017301,DP,0.100661,RI,1,Junctions
AT3G23090.2.modif|558|650,AT3G23090.2.modif,558,650,126,GT_AG,105.8,1.0,116.9,PASS,1666,True,92,lCd,0.00449035,DP,0.0552221,RI,1,Junctions
AT3G23090.2.modif|891|1091,AT3G23090.2.modif,891,1091,141,GT_AG,114.6,2.0,133.1,PASS,1666,True,200,lCd,0.00807428,DP,0.120048,RI,1,Junctions
AT3G23245.1.modif|264|369,AT3G23245.1.modif,264,369,1,GT_AG,1.9,2.30188679245283,13.0,RDP,453,False,105,lCd,0.154489,DP,0.231788,RI,1,Junctions
AT3G24929.7.modif|159|480,AT3G24929.7.modif,159,480,7,GT_AG,4.7,1.0,6.6,PASS,1930,True,321,lCd,0.0884956,DP,0.166321,RI,1,Junctions
AT3G25510.1.modif|1954|2042,AT3G25510.1.modif,1954,2042,17,GT_AG,13.5,1.0,16.0,PASS,4776,True,88,lCd,0.0338983,DP,0.0184255,RI,1,Junctions
AT3G26570.2.modif|1163|1292,AT3G26570.2.modif,1163,1292,18,GT_AG,14.4,0.023076923076923078,19.3,PASS,2695,True,129,lCd,0.000684775,DP,0.0478664,RI,1,Junctions
AT3G26570.2.modif|1485|1588,AT3G26570.2.modif,1485,1588,10,GT_AG,7.9,1.0,10.0,PASS,2695,True,103,lCd,0.0558659,DP,0.0382189,RI,1,Junctions
AT3G29110.1.modif|543|676,AT3G29110.1.modif,543,676,48,GT_AG,37.5,2.0,44.4,PASS,1959,True,133,lCd,0.02442,DP,0.0678918,RI,1,Junctions
AT3G43740.2.modif|309|545,AT3G43740.2.modif,309,545,285,GT_AG,238.7,1.0,271.4,PASS,1554,True,236,lCd,0.0019604,DP,0.151866,RI,1,Junctions
AT3G43740.2.modif|852|993,AT3G43740.2.modif,852,993,209,GT_AG,172.6,1.0140845070422535,207.9,PASS,1554,True,141,lCd,0.00266514,DP,0.0907336,RI,1,Junctions
AT3G43740.2.modif|1066|1171,AT3G43740.2.modif,1066,1171,231,GT_AG,223.5,1.0,253.2,PASS,1554,True,105,lCd,0.00209776,DP,0.0675676,RI,1,Junctions
AT3G44805.1.modif|654|775,AT3G44805.1.modif,654,775,72,GT_AG,57.8,1.0,73.0,PASS,946,True,121,lCd,0.00764526,DP,0.127907,RI,1,Junctions
AT3G47640.2.modif|80|720,AT3G47640.2.modif,80,720,51,GT_AG,36.7,1.0,50.6,PASS,1916,True,640,lCd,0.0114548,DP,0.334029,RI,1,Junctions
AT3G47640.2.modif|753|869,AT3G47640.2.modif,753,869,27,GT_AG,60.3,0.017094017094017096,67.8,PASS,1916,True,116,lCd,0.000133443,DP,0.0605428,RI,1,Junctions
AT3G51330.1.modif|1340|1522,AT3G51330.1.modif,1340,1522,196,GT_AG,164.4,2.0,194.3,PASS,2288,True,182,lCd,0.00557569,DP,0.0795455,RI,1,Junctions
AT3G51895.1.modif|2120|2215,AT3G51895.1.modif,2120,2215,9,GT_AG,8.2,1.0,9.6,PASS,2694,True,95,lCd,0.0561798,DP,0.0352635,RI,1,Junctions
AT3G54510.5.modif|921|997,AT3G54510.5.modif,921,997,6,GT_AG,6.4,0.06493506493506493,6.4,PASS,2879,True,76,lCd,0.00507305,DP,0.0263981,RI,1,Junctions
AT3G54510.5.modif|926|1003,AT3G54510.5.modif,926,1003,1,GT_AG,3.3,0.46153846153846156,7.0,PASS,2879,False,77,lCd,0.0448096,DP,0.0267454,RI,1,Junctions
AT3G56350.1.modif|320|424,AT3G56350.1.modif,320,424,31,GT_AG,27.0,1.0,30.3,PASS,1049,True,104,lCd,0.017452,DP,0.099142,RI,1,Junctions
AT3G56420.3.modif|854|946,AT3G56420.3.modif,854,946,32,GT_AG,27.7,1.0,32.2,PASS,1518,True,92,lCd,0.0166945,DP,0.0606061,RI,1,Junctions
AT3G56490.1.modif|1539|1652,AT3G56490.1.modif,1539,1652,17,GT_AG,13.8,1.0,15.2,PASS,2060,True,113,lCd,0.0344828,DP,0.0548544,RI,1,Junctions
AT3G56690.1.modif|462|553,AT3G56690.1.modif,462,553,232,GT_AG,193.1,3.0,214.6,PASS,3638,True,91,lCd,0.00735835,DP,0.0250137,RI,1,Junctions
AT3G56690.1.modif|1905|1997,AT3G56690.1.modif,1905,1997,281,GT_AG,242.3,3.0,268.6,PASS,3638,True,92,lCd,0.00587199,DP,0.0252886,RI,1,Junctions
AT3G56930.1.modif|2087|2198,AT3G56930.1.modif,2087,2198,10,GT_AG,9.5,1.0,9.0,PASS,2526,True,111,lCd,0.0540541,DP,0.043943,RI,1,Junctions
AT3G58510.1.modif|911|1005,AT3G58510.1.modif,911,1005,73,GT_AG,65.4,2.0,74.5,PASS,2535,True,94,lCd,0.0142959,DP,0.0370809,RI,1,Junctions
AT3G60710.1.modif|472|616,AT3G60710.1.modif,472,616,334,GT_AG,276.0,2.0,318.0,PASS,1108,True,144,lCd,0.003367,DP,0.129964,RI,1,Junctions
AT3G62240.1.modif|324|512,AT3G62240.1.modif,324,512,1810,GT_AG,1492.8,10.015873015873016,1703.3,PASS,3205,True,188,lCd,0.00313378,DP,0.0586583,RI,1,Junctions
AT3G62240.1.modif|822|924,AT3G62240.1.modif,822,924,2598,GT_AG,2161.4,22.0,2503.3,PASS,3205,True,102,lCd,0.00471627,DP,0.0318253,RI,1,Junctions
AT3G62240.1.modif|1134|1215,AT3G62240.1.modif,1134,1215,2794,GT_AG,2350.9,14.024390243902438,2655.4,PASS,3205,True,81,lCd,0.00280135,DP,0.025273,RI,1,Junctions
AT3G62240.1.modif|1134|1321,AT3G62240.1.modif,1134,1321,1,GT_AG,2350.9,1317.4946808510638,1854.6,RDP,3205,False,187,lCd,0.313279,DP,0.0583463,RI,1,Junctions
AT3G62620.5.modif|1425|1544,AT3G62620.5.modif,1425,1544,220,GT_AG,184.5,2.0,206.2,PASS,2054,True,119,lCd,0.00511902,DP,0.0579357,RI,1,Junctions
AT2G04780.1.modif|324|752,AT2G04780.1.modif,324,752,2189,GT_AG,1823.7,5.006993006993007,2073.1,PASS,1739,True,428,lCd,0.0012849,DP,0.246118,RI,1,Junctions
AT2G14960.1.modif|550|693,AT2G14960.1.modif,550,693,61,GT_AG,52.0,1.0,55.7,PASS,2384,True,143,lCd,0.00928505,DP,0.0599832,RI,1,Junctions
AT2G20010.1|1993|3044,AT2G20010.1,1993,3044,1,CT_AC,10.6,7.39638783269962,2.5,RDP,3278,False,1051,lCd,0.56461,DP,0.320622,RI,1,Junctions
AT2G23140.5.modif|2920|3031,AT2G23140.5.modif,2920,3031,628,GT_AG,502.5,4.0,569.7,PASS,3298,True,111,lCd,0.00373065,DP,0.0336568,RI,1,Junctions
AT2G23580.1.modif|607|686,AT2G23580.1.modif,607,686,15,GT_AG,16.6,0.0125,15.0,PASS,1285,True,79,lCd,0.00039557,DP,0.0614786,RI,1,Junctions
AT2G25710.6.modif|68|230,AT2G25710.6.modif,68,230,8,GT_AG,16.7,19.711656441717793,28.0,RDP,1451,False,162,lCd,0.440977,DP,0.111647,RI,1,Junctions
AT2G25710.6.modif|285|403,AT2G25710.6.modif,285,403,22,GT_AG,23.9,4.5210084033613445,25.4,PASS,1451,True,118,lCd,0.091704,DP,0.0813232,RI,1,Junctions
AT2G25710.6.modif|889|975,AT2G25710.6.modif,889,975,46,GT_AG,36.9,1.0,43.4,PASS,1451,True,86,lCd,0.0124533,DP,0.0592695,RI,1,Junctions
AT2G28080.1.modif|752|1756,AT2G28080.1.modif,752,1756,276,GT_AG,234.1,2.0,268.9,PASS,2870,True,1004,lCd,0.00397614,DP,0.349826,RI,1,Junctions
AT2G29890.1|1475|2216,AT2G29890.1,1475,2216,1,GT_AG,91.8,86.38814016172506,100.8,RDP,3021,False,741,lCd,0.448537,DP,0.245283,RI,1,Junctions
AT2G32060.3.modif|612|731,AT2G32060.3.modif,612,731,62,GT_AG,48.2,2.0,55.4,PASS,974,True,119,lCd,0.019305,DP,0.122177,RI,1,Junctions
AT2G35820.2.modif|451|984,AT2G35820.2.modif,451,984,1,GT_AG,34.8,7.51498127340824,34.9,RDP,1646,False,533,lCd,0.107819,DP,0.323815,RI,1,Junctions
AT2G36360.5|433|459,AT2G36360.5,433,459,65,GT_AG,63.5,11.444444444444445,78.0,PASS,1691,False,26,lCd,0.0808795,DP,0.0153755,RI,1,Junctions
AT2G36360.5|1190|1211,AT2G36360.5,1190,1211,2,GT_AG,16.5,9.636363636363637,12.4,RDP,1691,False,21,lCd,0.333438,DP,0.0124187,RI,1,Junctions
AT2G39320.1.modif|28|126,AT2G39320.1.modif,28,126,1907,GT_AG,1620.5,1.606060606060606,2004.4,PASS,1041,True,98,lCd,0.000443063,DP,0.0941402,RI,1,Junctions
AT2G39320.1.modif|202|346,AT2G39320.1.modif,202,346,1625,GT_AG,2426.4,11.062068965517241,2089.8,PASS,1041,True,144,lCd,0.00244942,DP,0.138329,RI,1,Junctions
AT2G39320.1.modif|567|678,AT2G39320.1.modif,567,678,933,GT_AG,764.9,4.0625,859.1,PASS,1041,True,111,lCd,0.00250154,DP,0.106628,RI,1,Junctions
AT2G41460.2.modif|410|675,AT2G41460.2.modif,410,675,159,GT_AG,134.9,1.0,158.4,PASS,1707,True,265,lCd,0.00340948,DP,0.155243,RI,1,Junctions
AT2G41460.2.modif|1422|1502,AT2G41460.2.modif,1422,1502,183,GT_AG,144.6,2.0,177.5,PASS,1707,True,80,lCd,0.00620925,DP,0.0468658,RI,1,Junctions
